hotelName,url,coordinates,score,description,longitude,latitude,City,PopAvg5d,TempAvg5d
Escale Oceania Aix-en-Provence,https://www.booking.com/hotel/fr/hotelmascotte.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.46111702919006,43.5127599542397"," 8,1 ","Situé à 20 minutes à pied du centre d'Aix-en-Provence, l'Escale Oceania Aix-en-Provence propose une piscine extérieure avec une terrasse meublée, une salle de sport et une connexion Wi-Fi gratuite...",5.46111702919006,43.5127599542397,Aix en Provence,0.16,29.55
HOTEL RESTAURANT OLYMPE,https://www.booking.com/hotel/fr/restaurant-olympe.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.439455,43.508036"," 7,9 ","Situé à Aix-en-Provence, à 2,5 km du cours Mirabeau, l'HOTEL RESTAURANT OLYMPE propose un restaurant, un parking privé gratuit, un salon commun et un jardin. ",5.439455,43.508036,Aix en Provence,0.16,29.55
Hotel Cardinal,https://www.booking.com/hotel/fr/cardinal.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.45172079999998,43.5255987"," 8,4 ","L'Hotel Cardinal vous propose des chambres dotées de la climatisation et d'une salle de bains privative à Aix-en-Provence, à moins de 800 mètres du cours Mirabeau et de la cathédrale Saint-Sauveur,...",5.45172079999998,43.5255987,Aix en Provence,0.16,29.55
Zenitude Hôtel-Résidences Le Tholonet,https://www.booking.com/hotel/fr/ra-c-sidence-le-tholonet.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.48670664429665,43.5118431765689"," 8,0 ","Le Zenitude Hôtel-Résidences Le Tholonet est situé au Tholonet, à 5 km du centre d'Aix-en-Provence. ",5.48670664429665,43.5118431765689,Aix en Provence,0.16,29.55
Hotel des Arts,https://www.booking.com/hotel/fr/arts.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.4536309838295,43.529199375273"," 7,1 ","À 4 minutes à pied du cœur d'Aix-en-Provence, l'établissement Arts Hotel propose des chambres dotées de la climatisation et d'une connexion Wi-Fi gratuite. ",5.4536309838295,43.529199375273,Aix en Provence,0.16,29.55
Odalys City Aix en Provence L'Atrium,https://www.booking.com/hotel/fr/atrium-d-anaite.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.4552161693573,43.5240910090428"," 7,6 ","Situé à Aix-en-Provence, l'Odalys City Aix en Provence L'Atrium propose des appartements d'une chambre et des studios indépendants avec une connexion Wi-Fi gratuite. ",5.4552161693573,43.5240910090428,Aix en Provence,0.16,29.55
B&B Hôtel Aix-en-Provence Le Tholonet,https://www.booking.com/hotel/fr/le-tholonet.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.48701439238198,43.5112694330733"," 7,6 ","Doté d'une connexion Wi-Fi gratuite, le B&B Hotel Aix en Provence Le Tholonet est situé aux Artauds, à 25 km de Marseille. Un parking privé est disponible gratuitement sur place. ",5.48701439238198,43.5112694330733,Aix en Provence,0.16,29.55
La Caravelle,https://www.booking.com/hotel/fr/la-caravelle-aix-en-provence.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.45370072126389,43.5248592116822"," 8,0 ","Au cœur d'Aix-en-Provence, l'hôtel La Caravelle vous accueille à moins de 8 minutes à pied du cours Mirabeau, du musée Granet et du palais des congrès. ",5.45370072126389,43.5248592116822,Aix en Provence,0.16,29.55
Best Western Le Galice Centre Ville,https://www.booking.com/hotel/fr/best-western-le-galice.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.4343593120575,43.5280311043064"," 7,8 ","Situé à 10 minutes à pied du centre d’Aix-en-Provence, le Best Western Le Galice Centre Ville dispose d’une piscine extérieure ouverte en saison et d’une terrasse. ",5.4343593120575,43.5280311043064,Aix en Provence,0.16,29.55
Odalys City Aix en Provence Les Floridianes,https://www.booking.com/hotel/fr/les-floridianes.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.44477701187134,43.5213331782147"," 8,1 ",L'Odalys City Aix en Provence Les Floridianes vous accueille à 5 minutes à pied des cafés et des fontaines bordant le cours Mirabeau. ,5.44477701187134,43.5213331782147,Aix en Provence,0.16,29.55
Campanile Aix en Provence Ouest Jas-De-Bouffan,https://www.booking.com/hotel/fr/campanile-aix-en-provence-jas-de-bouffan.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.41811048984528,43.5209675325044"," 7,4 ","Installé dans un grand parc, à 3 km du cours Mirabeau et de la Rotonde d’Aix en Provence, le Campanile Aix en Provence Ouest Jas-De-Bouffan propose des hébergements climatisés avec une télévision par...",5.41811048984528,43.5209675325044,Aix en Provence,0.16,29.55
Hôtel des Augustins,https://www.booking.com/hotel/fr/les-augustins.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.44727146625519,43.5268866362255"," 8,2 ","Situé à côté du célèbre cours Mirabeau, au cœur de la vieille ville d'Aix-en-Provence, l'Hôtel Les Augustins se trouve dans les murs d'un couvent datant du XIIe siècle. ",5.44727146625519,43.5268866362255,Aix en Provence,0.16,29.55
City Résidence Aix-en-Provence,https://www.booking.com/hotel/fr/appart-valley-aix-en-provence.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.42601227760315,43.5285445034929"," 7,2 ","Situé à 10 minutes en voiture du centre historique, l'établissement City Residence Aix-en-Provence propose des appartements et des studios indépendants dotés d'une télévision par satellite à écran...",5.42601227760315,43.5285445034929,Aix en Provence,0.16,29.55
Aparthotel Adagio Aix-en-Provence Centre,https://www.booking.com/hotel/fr/pierre-vacances-city-centre.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.44086903333664,43.5289062139321"," 8,7 ","L'Aparthotel Adagio Aix-en-Provence Centre se situe dans une rue paisible du centre de la commune d'Aix-en-Provence, à 10 minutes à pied des cafés et des fontaines du cours Mirabeau. ",5.44086903333664,43.5289062139321,Aix en Provence,0.16,29.55
Hôtel Saint Christophe,https://www.booking.com/hotel/fr/ha-tel-saint-christophe.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.44595181941986,43.5254965131837"," 7,8 ","Affichant un style Art déco, l’Hôtel Saint Christophe est idéalement situé dans le centre d'Aix-en-Provence. Il dispose d'une brasserie sur place et d'une connexion Wi-Fi gratuite. ",5.44595181941986,43.5254965131837,Aix en Provence,0.16,29.55
Aquabella Hôtel & Spa,https://www.booking.com/hotel/fr/hotel-aquabella.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.44507004320621,43.5312635988581"," 8,4 ","Entouré d'un magnifique jardin, l'Aquabella propose des chambres de style provençal ainsi qu'un accès gratuit au spa. Il est situé dans le centre d'Aix-en-Provence, à quelques pas de la vieille ville....",5.44507004320621,43.5312635988581,Aix en Provence,0.16,29.55
Le Néliö,https://www.booking.com/hotel/fr/le-nelio.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.371623,43.4919690074726"," 7,6 ","Situé à Aix-en-Provence, l’établissement 3 étoiles Le Néliö possède un jardin, un bar et un restaurant. ",5.371623,43.4919690074726,Aix en Provence,0.16,29.55
Adonis Arc Hotel Aix,https://www.booking.com/hotel/fr/arc-aix-hotel.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.47021239995956,43.5137144530443"," 6,9 ","Situé au cœur de la Provence, l’Adonis Arc Hotel Aix se trouve à 5 minutes en voiture du centre-ville d'Aix-en-Provence. Il dispose d'une piscine extérieure ouverte en saison et d'une terrasse. ",5.47021239995956,43.5137144530443,Aix en Provence,0.16,29.55
Hôtel Artea Aix centre,https://www.booking.com/hotel/fr/artea.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.44300138950348,43.5273407310873"," 7,7 ","L'Hôtel Artea Aix centre vous accueille dans l'ancienne maison du compositeur Darius Milhaud, au cœur d'Aix-en-Provence, à quelques pas du Grand Théâtre de Provence et de la fontaine de la Rotonde. ",5.44300138950348,43.5273407310873,Aix en Provence,0.16,29.55
Brit Hotel du Moulin de la Pioline - La Table à Fromages,https://www.booking.com/hotel/fr/la-table-a-fromages.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.40910363197327,43.5068379076839"," 7,8 ","L'Hotel du Moulin de la Pioline La Table à Fromages vous accueille aux Milles, à 4,1 km du centre d'Aix-en-Provence et de sa gare ferroviaire. ",5.40910363197327,43.5068379076839,Aix en Provence,0.16,29.55
Hôtel Cézanne Boutique-Hôtel,https://www.booking.com/hotel/fr/cezanne-aix-en-provence.fr.html?label=gen173nr-1DCAQoggJCFHNlYXJjaF9haXhlbnByb3ZlbmNlSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALa0qeKBsACAdICJDAzY2YxMmY2LTQyOWItNGI1Yi1iNTNiLTQzZTViZDgyZTBkYdgCBOACAQ&sid=fb4290da9a336872fa3252e61689f216&dest_id=-1406939&dest_type=city&group_adults=2&group_children=0&hapos=25&hpos=25&no_rooms=1&sr_order=popularity&srepoch=1632233818&srpvid=8d11646d035101be&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"5.44593706727028,43.5235620131833"," 8,3 ",L’Hôtel Cézanne Boutique-Hôtel est un boutique hôtel situé dans le centre d’Aix-en-Provence et doté de 55 chambres. L’établissement possède également une terrasse et un salon. ,5.44593706727028,43.5235620131833,Aix en Provence,0.16,29.55
Comfort Hotel Amiens Nord,https://www.booking.com/hotel/fr/kyriad-amiens-nord-xml.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AtfSp4oGwAIB0gIkMjNmN2EwZTgtM2QwYy00ZmNkLWFlNTYtOWI4ZWI2NzJkMmI12AIF4AIB&sid=4cf233d57a1a667bef4586b16cebcf84&dest_id=-1407447&dest_type=city&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=4fee646b58e00077&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"2.30457276105881,49.9251340333436"," 7,0 ","Doté d’une terrasse, le Comfort Hotel Amiens Nord propose des hébergements à seulement 4 km du centre-ville d’Amiens. Des salles de réunion sont à votre disposition sur place. ",2.30457276105881,49.9251340333436,Amiens,0.0,28.89
"Holiday Inn Express Amiens, an IHG Hotel",https://www.booking.com/hotel/fr/express-by-holiday-inn.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AtfSp4oGwAIB0gIkMjNmN2EwZTgtM2QwYy00ZmNkLWFlNTYtOWI4ZWI2NzJkMmI12AIF4AIB&sid=4cf233d57a1a667bef4586b16cebcf84&dest_id=-1407447&dest_type=city&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=4fee646b58e00077&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"2.30775386095047,49.8916761979058"," 8,2 ","Rénové en avril 2015, le Holiday Inn Express Amiens comprend des chambres confortables avec une connexion Wi-Fi gratuite. ",2.30775386095047,49.8916761979058,Amiens,0.0,28.89
Odalys City Amiens Blamont,https://www.booking.com/hotel/fr/appart-39-odalys-blamont.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AtfSp4oGwAIB0gIkMjNmN2EwZTgtM2QwYy00ZmNkLWFlNTYtOWI4ZWI2NzJkMmI12AIF4AIB&sid=4cf233d57a1a667bef4586b16cebcf84&dest_id=-1407447&dest_type=city&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=4fee646b58e00077&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"2.31161090429919,49.8871484175405"," 8,4 ","Situé à 2,8 km du Zénith d'Amiens et à 900 mètres du musée Berny à Amiens, l'Odalys City Amiens Blamont propose des hébergements avec une connexion Wi-Fi gratuite. ",2.31161090429919,49.8871484175405,Amiens,0.0,28.89
Hotel Le Prieuré et La Résidence,https://www.booking.com/hotel/fr/le-prieure-amiens.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AtfSp4oGwAIB0gIkMjNmN2EwZTgtM2QwYy00ZmNkLWFlNTYtOWI4ZWI2NzJkMmI12AIF4AIB&sid=4cf233d57a1a667bef4586b16cebcf84&dest_id=-1407447&dest_type=city&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=4fee646b58e00077&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"2.30094239115715,49.8944451939998"," 8,5 ","L'Hotel Le Prieuré et La Résidence est situé dans le centre-ville d'Amiens, au pied de la cathédrale. ",2.30094239115715,49.8944451939998,Amiens,0.0,28.89
Les Augustins,https://www.booking.com/hotel/fr/les-augustins-amiens.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AtfSp4oGwAIB0gIkMjNmN2EwZTgtM2QwYy00ZmNkLWFlNTYtOWI4ZWI2NzJkMmI12AIF4AIB&sid=4cf233d57a1a667bef4586b16cebcf84&dest_id=-1407447&dest_type=city&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=4fee646b58e00077&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"2.305778,49.894229"," 7,9 ","Situé à Amiens, à proximité du musée de Berny, du parc des jardins flottants et du tribunal de grande instance d'Amiens, l'établissement Les Augustins propose une connexion Wi-Fi gratuite. ",2.305778,49.894229,Amiens,0.0,28.89
Au Spatial,https://www.booking.com/hotel/fr/au-spatial.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AtfSp4oGwAIB0gIkMjNmN2EwZTgtM2QwYy00ZmNkLWFlNTYtOWI4ZWI2NzJkMmI12AIF4AIB&sid=4cf233d57a1a667bef4586b16cebcf84&dest_id=-1407447&dest_type=city&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=4fee646b58e00077&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"2.30575561523438,49.8919388489733"," 7,3 ",L'établissement Au Spatial est situé au cœur d'Amiens. La gare et la cathédrale de la ville se trouvent respectivement à 2 minutes et 6 minutes de marche. ,2.30575561523438,49.8919388489733,Amiens,0.0,28.89
Gite Amiens,https://www.booking.com/hotel/fr/gite-amiens.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AtfSp4oGwAIB0gIkMjNmN2EwZTgtM2QwYy00ZmNkLWFlNTYtOWI4ZWI2NzJkMmI12AIF4AIB&sid=4cf233d57a1a667bef4586b16cebcf84&dest_id=-1407447&dest_type=city&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=4fee646b58e00077&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"2.31428465337297,49.9023578275898"," 8,9 ","Situé à Amiens, à seulement 5 minutes à pied du parc Saint-Pierre, le Gite Amiens dispose d'une terrasse pourvue de mobilier de jardin. La gare d'Amiens est à seulement 1,4 km. ",2.31428465337297,49.9023578275898,Amiens,0.0,28.89
Le Vivier,https://www.booking.com/hotel/fr/le-vivier-amiens.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AtfSp4oGwAIB0gIkMjNmN2EwZTgtM2QwYy00ZmNkLWFlNTYtOWI4ZWI2NzJkMmI12AIF4AIB&sid=4cf233d57a1a667bef4586b16cebcf84&dest_id=-1407447&dest_type=city&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1632233815&srpvid=4fee646b58e00077&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"2.269669,49.885365"," 8,4 ","Situé à Amiens, à moins de 1,9 km du Zénith, l'établissement Le Vivier propose un service d'enregistrement et de départ rapides, des chambres pour les personnes souffrant d'allergies, un restaurant,...",2.269669,49.885365,Amiens,0.0,28.89
